employee_id,department,position
75520,Sales & Marketing,staff III
18148,Procurement,staff III
52317,Procurement,staff III
28069,Finance,staff III
15956,Sales & Marketing,staff III
33814,Sales & Marketing,staff III
7506,Operations,staff III
4170,Sales & Marketing,staff III
35771,R&D,staff III
39783,Technology,staff III
25689,Procurement,staff III
12586,Sales & Marketing,staff III
13273,Technology,staff III
7709,R&D,staff III
48329,Procurement,staff III
52823,Procurement,staff III
16945,Procurement,staff III
72520,Sales & Marketing,staff III
48129,Technology,staff III
62905,Sales & Marketing,staff III
25411,Sales & Marketing,staff III
76139,Finance,staff III
12520,Sales & Marketing,staff III
29068,Sales & Marketing,staff III
12214,Procurement,staff III
410,Sales & Marketing,staff III
26374,Operations,staff III
49409,Sales & Marketing,staff III
2109,Technology,staff III
22298,Sales & Marketing,staff III
26103,Sales & Marketing,staff III
32375,Procurement,staff III
37473,Operations,staff III
6640,Technology,staff III
53091,Operations,staff III
55401,Sales & Marketing,staff III
13523,Technology,staff III
64100,Operations,staff III
560,Sales & Marketing,staff III
30369,Sales & Marketing,staff III
45996,Analytics,staff III
29429,Sales & Marketing,staff III
28334,Procurement,staff III
28131,Analytics,staff III
54602,Operations,staff III
42161,Operations,staff III
71749,Operations,staff III
71266,R&D,staff III
26048,Sales & Marketing,staff III
66655,Sales & Marketing,staff III
42494,Analytics,staff III
75895,Sales & Marketing,staff III
8188,Procurement,staff III
26340,Operations,staff III
41156,Sales & Marketing,staff III
9428,Analytics,staff III
49183,Legal,staff III
52100,Sales & Marketing,staff III
51747,Sales & Marketing,staff III
40657,Analytics,staff III
46866,Sales & Marketing,staff III
59623,Sales & Marketing,staff III
2543,R&D,staff III
4037,Procurement,staff III
14386,Finance,staff III
57343,Operations,staff III
67459,Analytics,staff III
64335,Operations,staff III
20843,Sales & Marketing,staff III
30025,Technology,staff III
14567,Operations,staff III
19512,Sales & Marketing,staff III
50153,Operations,staff III
62527,Technology,staff III
17659,Procurement,staff III
58935,Finance,staff III
66114,Sales & Marketing,staff III
13401,Finance,staff III
31474,Procurement,staff III
73823,Sales & Marketing,staff III
3609,Analytics,staff III
25240,Procurement,staff III
17582,Procurement,staff III
42290,Operations,staff III
4287,Sales & Marketing,staff III
49896,Sales & Marketing,staff III
64925,Sales & Marketing,staff III
57841,Sales & Marketing,staff III
22030,Sales & Marketing,staff III
8909,Operations,staff III
27233,Operations,staff III
25733,Legal,staff III
6333,Procurement,staff III
59262,Technology,staff III
61633,Operations,staff III
65282,Analytics,staff III
60512,Sales & Marketing,staff III
68904,Finance,staff III
29895,Sales & Marketing,staff III
23937,Operations,staff III
38758,Sales & Marketing,staff III
43668,Operations,staff III
42032,Technology,staff III
76865,Sales & Marketing,staff III
8423,Operations,staff III
11990,Operations,staff III
56423,Operations,staff III
70567,Legal,staff III
41945,Analytics,staff III
10244,Technology,staff III
25436,Technology,staff III
36045,Procurement,staff III
4055,Legal,staff III
10880,Procurement,staff III
48406,Technology,staff III
16243,Sales & Marketing,staff III
3340,Sales & Marketing,staff III
36739,Finance,staff III
63359,Procurement,staff III
77066,Procurement,staff III
27096,Technology,staff III
68937,Sales & Marketing,staff III
32975,Technology,staff III
5544,Finance,staff III
42498,Finance,staff III
35097,Operations,staff III
18993,Technology,staff III
33606,Sales & Marketing,staff III
77631,Procurement,staff III
57373,Technology,staff III
55069,Operations,staff III
36344,Sales & Marketing,staff III
13200,HR,staff III
46601,Sales & Marketing,staff III
6942,Procurement,staff III
40520,Procurement,staff III
74254,Procurement,staff III
4987,Sales & Marketing,staff III
74508,Sales & Marketing,staff III
17248,Operations,staff III
6858,Sales & Marketing,staff III
55600,Procurement,staff III
10900,Procurement,staff III
7890,Sales & Marketing,staff III
41939,Operations,staff III
19029,Sales & Marketing,staff III
50018,Sales & Marketing,staff III
34645,Finance,staff III
14443,HR,staff III
68331,Operations,staff III
60383,Operations,staff III
47565,Operations,staff III
61296,R&D,staff III
17563,Analytics,staff III
35027,Sales & Marketing,staff III
37498,Sales & Marketing,staff III
25993,Procurement,staff III
29829,Procurement,staff III
1155,Analytics,staff III
23148,Technology,staff III
46379,Sales & Marketing,staff III
53339,Sales & Marketing,staff III
63586,Operations,staff III
24052,Finance,staff III
21953,Procurement,staff III
74895,Sales & Marketing,staff III
6155,Analytics,staff III
62351,Procurement,staff III
68481,Technology,staff III
55922,Analytics,staff III
7910,Sales & Marketing,staff III
40380,Finance,staff III
23191,Analytics,staff III
28611,Sales & Marketing,staff III
32738,Technology,staff III
57093,Finance,staff III
54255,Sales & Marketing,staff III
72770,Technology,staff III
53415,HR,staff III
31838,Sales & Marketing,staff III
73898,Sales & Marketing,staff III
41855,Operations,staff III
42568,Technology,staff III
18573,Finance,staff III
21490,Technology,staff III
45966,Sales & Marketing,staff III
30513,Operations,staff III
13461,Procurement,staff III
42861,Sales & Marketing,staff III
56942,Finance,staff III
1870,Sales & Marketing,staff III
9147,Procurement,staff III
21487,Sales & Marketing,staff III
76724,Analytics,staff III
22376,Sales & Marketing,staff III
3967,Analytics,staff III
77014,Technology,staff III
43590,Finance,staff III
24544,Sales & Marketing,staff III
9617,Sales & Marketing,staff III
23322,Sales & Marketing,staff III
22294,HR,staff III
70738,Technology,staff III
44520,Analytics,staff III
18654,Operations,staff III
65717,Operations,staff III
19622,Legal,staff III
63621,Sales & Marketing,staff III
68819,Operations,staff III
55967,Operations,staff III
54047,Operations,staff III
24622,Sales & Marketing,staff III
44460,Technology,staff III
25716,Operations,staff III
22550,Sales & Marketing,staff III
71476,Operations,staff III
39924,Sales & Marketing,staff III
72359,Operations,staff III
15776,Procurement,staff III
63131,Analytics,staff III
39209,Finance,staff III
73459,Technology,staff III
20592,Sales & Marketing,staff III
27764,Sales & Marketing,staff III
28696,R&D,staff III
26492,Finance,staff III
52627,Technology,staff III
25964,Technology,staff III
22310,Technology,staff III
35423,Sales & Marketing,staff III
1150,Operations,staff III
58374,HR,staff III
77596,Sales & Marketing,staff III
24170,Sales & Marketing,staff III
48654,Operations,staff III
11195,Operations,staff III
77454,Technology,staff III
23311,HR,staff III
37785,Technology,staff III
43155,Sales & Marketing,staff III
73321,Sales & Marketing,staff III
32123,Sales & Marketing,staff III
60514,Procurement,staff III
20786,Operations,staff III
48492,HR,staff III
15798,Sales & Marketing,staff III
14573,Technology,staff III
7718,Procurement,staff III
12342,Technology,staff III
62234,Finance,staff III
70150,Sales & Marketing,staff III
14989,Sales & Marketing,staff III
4791,Sales & Marketing,staff III
36898,Technology,staff III
7237,Operations,staff III
78068,Operations,staff III
60537,Analytics,staff III
68056,Analytics,staff III
70904,Sales & Marketing,staff III
54004,Technology,staff III
58317,Finance,staff III
43156,HR,staff III
29885,Analytics,staff III
10929,Operations,staff III
25038,Operations,staff III
69588,Operations,staff III
56694,Operations,staff III
56127,Sales & Marketing,staff III
59907,Operations,staff III
26298,Operations,staff III
51815,Analytics,staff III
49388,Procurement,staff III
40743,Operations,staff III
51458,Finance,staff III
27804,Sales & Marketing,staff III
63747,HR,staff III
491,Technology,staff III
11425,Analytics,staff III
69343,Technology,staff III
46546,Operations,staff III
35244,Sales & Marketing,staff III
50343,Sales & Marketing,staff III
9719,Sales & Marketing,staff III
48368,HR,staff III
72299,Sales & Marketing,staff III
37277,Sales & Marketing,staff III
34079,Finance,staff III
10843,Procurement,staff III
9039,Operations,staff III
63851,Analytics,staff III
57952,Operations,staff III
77422,Technology,staff III
20209,R&D,staff III
59484,HR,staff III
27164,Sales & Marketing,staff III
63960,Procurement,staff III
59358,HR,staff III
71090,Sales & Marketing,staff III
69005,HR,staff III
2978,Sales & Marketing,staff III
50589,Analytics,staff III
20300,Operations,staff III
46843,Sales & Marketing,staff III
46214,R&D,staff III
40254,Analytics,staff III
52081,Operations,staff III
40232,Technology,staff III
45991,Sales & Marketing,staff III
26049,Technology,staff III
16762,Procurement,staff III
2744,Legal,staff III
74161,Procurement,staff III
71772,Procurement,staff III
59834,Technology,staff III
9989,Operations,staff III
34328,Sales & Marketing,staff III
39879,Technology,staff III
40909,Operations,staff III
77801,Sales & Marketing,staff III
49398,Sales & Marketing,staff III
57705,Finance,staff III
23488,Sales & Marketing,staff III
39649,Operations,staff III
62994,Operations,staff III
2801,Operations,staff III
19888,Technology,staff III
7558,Procurement,staff III
69160,Legal,staff III
24858,Sales & Marketing,staff III
27069,Operations,staff III
43210,Operations,staff III
60437,Procurement,staff III
59215,Sales & Marketing,staff III
66696,Sales & Marketing,staff III
24945,Sales & Marketing,staff III
48255,Analytics,staff III
57136,Analytics,staff III
24576,Sales & Marketing,staff III
35013,Operations,staff III
70746,Operations,staff III
13077,Sales & Marketing,staff III
17218,Operations,staff III
65215,Sales & Marketing,staff III
48786,Finance,staff III
55347,Operations,staff III
17803,Sales & Marketing,staff III
74982,Sales & Marketing,staff III
45882,Sales & Marketing,staff III
71093,Procurement,staff III
71281,Operations,staff III
18147,Sales & Marketing,staff III
45585,Legal,staff III
11917,Sales & Marketing,staff III
11703,Operations,staff III
65255,Finance,staff III
29508,Procurement,staff III
58000,Operations,staff III
22891,Sales & Marketing,staff III
32941,Technology,staff III
68353,Finance,staff III
76981,Sales & Marketing,staff III
16866,R&D,staff III
38927,Operations,staff III
19889,Procurement,staff III
60481,Procurement,staff III
66897,Operations,staff III
36221,Analytics,staff III
12076,Sales & Marketing,staff III
25292,Technology,staff III
16666,Sales & Marketing,staff III
41413,Operations,staff III
26075,Operations,staff III
18339,Procurement,staff III
8561,Procurement,staff III
1118,Analytics,staff III
44483,Sales & Marketing,staff III
29134,Sales & Marketing,staff III
30916,Sales & Marketing,staff III
59257,Operations,staff III
76460,Sales & Marketing,staff III
37814,Sales & Marketing,staff III
6780,Technology,staff III
29406,Analytics,staff III
30037,Procurement,staff III
38581,Sales & Marketing,staff III
29761,Technology,staff III
64028,Operations,staff III
6535,Operations,staff III
32443,Technology,staff III
50785,Procurement,staff III
68491,Sales & Marketing,staff III
67593,Sales & Marketing,staff III
13221,Operations,staff III
56670,Technology,staff III
19998,Technology,staff III
62734,Procurement,staff III
57415,Sales & Marketing,staff III
33548,Analytics,staff III
54979,Operations,staff III
12352,Operations,staff III
41359,Operations,staff III
28210,Analytics,staff III
8681,Procurement,staff III
48155,R&D,staff III
57848,Sales & Marketing,staff III
26351,Operations,staff III
47855,Legal,staff III
23851,Operations,staff III
52766,Procurement,staff III
14823,Sales & Marketing,staff III
39482,Analytics,staff III
46191,Sales & Marketing,staff III
62787,Sales & Marketing,staff III
42271,Sales & Marketing,staff III
40489,Sales & Marketing,staff III
47014,Sales & Marketing,staff III
71397,Analytics,staff III
32810,Sales & Marketing,staff III
47884,Technology,staff III
67541,Sales & Marketing,staff III
10785,HR,staff III
30372,HR,staff III
50152,Sales & Marketing,staff III
43844,R&D,staff III
78293,Operations,staff III
63655,Sales & Marketing,staff III
10268,Sales & Marketing,staff III
43249,Operations,staff III
51209,Sales & Marketing,staff III
47419,Sales & Marketing,staff III
75359,HR,staff III
38505,Procurement,staff III
50889,Operations,staff III
